Var1,Var2,Var3,Var4
1365.9,27.8500572,12388.3182,444.922674
1366,20.8641678,9338.50882,447.600077
1366.1,18.4212291,8262.35065,448.53399
1366.2,16.6210796,7466.54279,449.221523
1366.3,16.4056102,7371.05004,449.300752
1366.4,16.3496801,7346.05282,449.318748
1366.5,14.9298613,6716.27299,449.860633
1366.6,16.972164,7619.86693,449.072998
1366.7,22.9277807,10243.0228,446.7818
1366.8,26.9447792,11995.4905,445.233971
1366.9,32.5726743,14428.3646,443.066533
1367,41.1610488,18097.6769,439.76076
1367.1,48.9378932,21373.6168,436.764874
1367.2,52.3216354,22783.7048,435.454754
1367.3,52.3373259,22789.6398,435.437604
1367.4,52.3205641,22782.0957,435.432915
1367.5,52.2742384,22762.2727,435.439587
1367.6,52.2319041,22744.1075,435.444734
1367.7,52.4454536,22832.122,435.351604
1367.8,53.7691797,23380.5087,434.832003
1367.9,54.6484599,23743.8178,434.482835
1368,54.6168425,23730.1094,434.483362
1368.1,54.5977529,23721.5816,434.479083
1368.2,54.6104556,23726.2004,434.462597
1368.3,54.6131336,23726.6736,434.449959
1368.4,54.6042797,23722.3788,434.441749
1368.5,54.58475,23713.6701,434.437642
1368.6,54.5574572,23701.7519,434.436521
1368.7,54.5359685,23692.234,434.433177
1368.8,54.5454233,23695.511,434.417951
1368.9,54.5539381,23698.399,434.403085
1369,54.5561521,23698.6816,434.390637
1369.1,54.5527015,23696.6223,434.380364
1369.2,54.5441727,23692.4637,434.372042
1369.3,54.5311043,23686.4286,434.365466
1369.4,54.5140318,23678.7384,434.360431
1369.5,53.8805094,23415.1778,434.592182
1369.6,43.0918581,18789.6776,438.724716
1369.7,0.531794331,242,455.063144
1369.8,0.531794463,242,455.06303
1369.9,0.531794595,242,455.062917
1370,0.531794728,242,455.062804
1370.1,0.53179486,242,455.062691
1370.2,0.531794992,242,455.062578
1370.3,0.531795124,242,455.062465
1370.4,0.531795256,242,455.062352
1370.5,0.531795388,242,455.062239
1370.6,0.531795521,242,455.062126
1370.7,0.531795653,242,455.062012
1370.8,0.531795785,242,455.061899
1370.9,0.531795917,242,455.061786
1371,0.806838076,366.901314,454.956028
1371.1,2.77791834,1261.49174,454.198752
1371.2,4.92868981,2234.40439,453.372036
1371.3,6.61068594,2992.63991,452.724923
1371.4,8.7247734,3942.40417,451.911484
1371.5,12.0406712,5424.65403,450.635972
1371.6,18.0277658,8077.45463,448.333731
1371.7,28.0728497,12474.2185,444.471519
1371.8,33.3276486,14736.593,442.447149
1371.9,18.3966809,8224.53439,448.175143
1372,0.531829286,242,455.033234
1372.1,0.531829419,242,455.033121
1372.2,0.531829551,242,455.033007
1372.3,0.531829683,242,455.032894
1372.4,0.531829815,242,455.032781
1372.5,0.531829947,242,455.032668
1372.6,0.53183008,242,455.032555
1372.7,0.531830212,242,455.032442
1372.8,0.531830344,242,455.032329
1372.9,0.859959128,390.95232,454.906179
1373,3.26343938,1481.11291,453.982805
1373.1,6.37165264,2884.41203,452.788227
1373.2,10.0025874,4514.32249,451.392207
1373.3,14.1496047,6363.36779,449.797185
1373.4,19.100644,8553.41835,447.892452
1373.5,25.1502672,11203.6314,445.564693
1373.6,32.2084482,14261.632,442.848254
1373.7,37.6116599,16577.9285,440.765999
1373.8,37.4426768,16504.7639,440.822911
1373.9,33.4940512,14815.2047,442.331643
1374,31.3342562,13885.8895,443.154113
1374.1,30.7779875,13645.7536,443.361118
1374.2,30.027879,13321.35,443.642696
1374.3,27.2860193,12133.0539,444.689478
1374.4,23.3754895,10429.2905,446.185736
1374.5,18.971108,8491.11074,447.872518
1374.6,8.36567326,3776.8773,451.942099
1374.7,0.53192739,242,454.949311
1374.8,0.531927523,242,454.949198
1374.9,0.531927655,242,454.949085
1375,0.531927787,242,454.948972
1375.1,0.53192792,242,454.948859
1375.2,0.531928052,242,454.948746
1375.3,1.127609,511.927578,454.719828
1375.4,5.89960629,2668.56007,452.886634
1375.5,14.9244696,6699.43224,449.418873
1375.6,28.4400838,12620.471,444.224268
1375.7,37.3622085,16399.3323,440.791177
1375.8,3.81698659,1730.95554,453.668165
1375.9,0.531950957,242,454.929157
1376,0.531951089,242,454.929043
1376.1,0.531951221,242,454.92893
1376.2,0.974569306,442.742003,454.758805
1376.3,4.30176523,1949.73421,453.480601
1376.4,9.2732595,4185.42698,451.570104
1376.5,16.3071233,7315.7811,448.866381
1376.6,25.4383352,11325.2734,445.355558
1376.7,33.2914055,14725.878,442.333737
1376.8,31.2303856,13820.9437,443.11831
1376.9,12.5354282,5635.39965,450.292521
1377,0.714558124,324.925795,454.830327
1377.1,2.45756105,1115.16312,454.160677
1377.2,6.94874031,3142.99937,452.435064
1377.3,11.1572258,5029.15627,450.817081
1377.4,15.1814012,6819.43014,449.268998
1377.5,20.4124302,9126.88734,447.256499
1377.6,28.2336929,12538.7176,444.247964
1377.7,37.4496777,16500.4104,440.702044
1377.8,45.5924164,19949.1166,437.566405
1377.9,47.6112165,20793.3167,436.781278
1378,40.8164369,17932.8634,439.381074
1378.1,35.9887869,15878.2188,441.226728
1378.2,31.7910259,14077.9316,442.831463
1378.3,30.4982568,13520.4602,443.321266
1378.4,31.9699315,14154.1672,442.749502
1378.5,35.4189983,15633.6035,441.417898
1378.6,39.9609883,17568.5192,439.665761
1378.7,44.6918736,19566.1504,437.840103
1378.8,50.2093939,21876.5812,435.711287
1378.9,52.1103224,22666.4404,434.970454
1379,52.4859081,22821.6657,434.815111
1379.1,52.1297853,22673.1878,434.940742
1379.2,49.1407227,21425.2892,436.077778
1379.3,40.8345694,17936.3352,439.257776
1379.4,37.4856645,16513.464,440.535431
1379.5,28.9920061,12827.9429,443.789602
1379.6,52.3171833,22748.7548,434.823769
1379.7,52.3219478,22750.1488,434.810817
1379.8,53.7429341,23337.6445,434.253884
1379.9,54.6510252,23712.7295,433.893656
1380,54.6941445,23729.9009,433.865475
1380.1,54.5752289,23680.1639,433.899523
1380.2,48.964233,21343.954,436.04314
1380.3,38.9196985,17110.1072,439.8909
1380.4,30.8948965,13681.6795,442.965002
1380.5,25.9314712,11534.5049,444.864917
1380.6,24.6574425,10981.1526,445.348767
1380.7,34.2140314,15092.3293,441.672779
1380.8,48.8649295,21288.0702,436.038003
1380.9,54.4496272,23624.7115,433.882497
1381,19.8752421,8629.02672,447.151161
1381.1,0.532363456,242,454.576657
1381.2,0.532363588,242,454.576544
1381.3,0.532363721,242,454.576431
1381.4,3.5756393,1619.24227,453.407376
1381.5,11.9954077,5390.33182,450.17253
1381.6,17.2657446,7737.06668,448.14561
1381.7,20.9996994,9378.9467,446.707704
1381.8,10.2152183,4572.71547,450.845627
1381.9,1.53018446,694.291271,454.179431
1382,0.532380189,242,454.562369
1382.1,0.532380322,242,454.562256
1382.2,0.532380455,242,454.562142
1382.3,0.532380587,242,454.562029
1382.4,0.53238072,242,454.561916
1382.5,0.532380852,242,454.561803
1382.6,0.532380985,242,454.561689
1382.7,0.532381118,242,454.561576
1382.8,0.53238125,242,454.561463
1382.9,0.532381383,242,454.56135
1383,0.532381516,242,454.561237
1383.1,0.532381648,242,454.561123
1383.2,0.532381781,242,454.56101
1383.3,0.532381913,242,454.560897
1383.4,0.839809224,381.624964,454.442699
1383.5,2.48695459,1128.13879,453.809841
1383.6,4.43540775,2009.238,453.0609
1383.7,6.06199725,2742.44695,452.435173
1383.8,8.6860836,3920.20871,451.425957
1383.9,13.0346296,5860.18653,449.753806
1384,19.2881282,8624.24257,447.349027
1384.1,28.5538698,12661.9812,443.785897
1384.2,41.2858164,18102.7234,438.889406
1384.3,42.4347385,18601.9266,438.43932
1384.4,32.0145234,14149.6295,442.432769
1384.5,22.986258,10245.2663,445.893777
1384.6,19.9240436,8907.26761,447.065106
1384.7,21.6202122,9650.5797,446.409361
1384.8,26.1464849,11623.9882,444.666195
1384.9,29.1290552,12918.9154,443.515012
1385,30.0342033,13309.9725,443.161147
1385.1,31.6030386,13985.5688,442.552162
1385.2,35.4139925,15618.4924,441.081632
1385.3,40.6374618,17839.914,439.067736
1385.4,43.7758916,19167.1355,437.853606
1385.5,46.170245,20172.2612,436.924614
1385.6,49.8970499,21727.6984,435.483309
1385.7,52.0986636,22643.3904,434.627047
1385.8,52.452517,22789.5724,434.480054
1385.9,52.4516156,22788.614,434.46925
1386,52.4432084,22784.546,434.461328
1386.1,52.4029927,22767.2989,434.465626
1386.2,52.3606898,22749.1873,434.470735
1386.3,52.3615507,22748.9611,434.459272
1386.4,53.5534048,23241.3563,433.990342
1386.5,54.5703,23661.018,433.588361
1386.6,54.7459696,23732.8861,433.509284
1386.7,54.7252347,23723.6963,433.50561
1386.8,54.7298571,23724.9661,433.4922
1386.9,21.3578155,9294.08575,446.298976
1387,1.34010719,607.936518,453.983364
1387.1,0.532695612,242,454.293211
1387.2,0.532695745,242,454.293097
1387.3,0.532695878,242,454.292984
1387.4,0.532696011,242,454.292871
1387.5,0.532696144,242,454.292758
1387.6,0.532696276,242,454.292644
1387.7,0.532696409,242,454.292531
1387.8,0.532696542,242,454.292418
1387.9,0.532696675,242,454.292304
1388,0.532696808,242,454.292191
1388.1,0.532696941,242,454.292078
1388.2,0.532697074,242,454.291964
1388.3,0.532697206,242,454.291851
1388.4,0.532697339,242,454.291738
1388.5,0.784265775,356.196058,454.194996
1388.6,0.890609473,404.473599,454.153982
1388.7,0.653948192,297.04236,454.244695
1388.8,0.532698053,242,454.291129
1388.9,1.58595017,719.604233,453.886455
1389,4.03842292,1828.43512,452.944108
1389.1,7.2156096,3258.4776,451.722872
1389.2,10.3507637,4662.38624,450.517106
1389.3,13.3004812,5976.24868,449.3819
1389.4,16.3696617,7336.00238,448.200181
1389.5,18.9494508,8473.85267,447.205788
1389.6,20.8514326,9309.30611,446.471196
1389.7,22.5921011,10071.2418,445.798161
1389.8,23.9714891,10673.5083,445.263527
1389.9,25.0743991,11153.8635,444.834796
1390,25.6260243,11393.7745,444.617583
1390.1,25.6069151,11385.3306,444.619475
1390.2,25.3372605,11267.9171,444.717607
1390.3,26.0487158,11576.9163,444.438946
1390.4,32.2755749,14260.0295,442.041632
1390.5,37.4483623,16478.2548,440.048203
1390.6,14.118265,6211.75062,449.002197
1390.7,0.53278408,242,454.217776
1390.8,0.532784186,242,454.217685
1390.9,0.532784293,242,454.217595
1391,0.532784399,242,454.217504
1391.1,0.532784506,242,454.217413
1391.2,0.532784612,242,454.217323
1391.3,0.532784718,242,454.217232
1391.4,0.532784825,242,454.217141
1391.5,0.532784931,242,454.217051
1391.6,0.576588652,261.886233,454.200136
1391.7,1.50456122,682.661029,453.843617
1391.8,2.99936792,1359.31074,453.269229
1391.9,5.48831259,2481.63171,452.312752
1392,9.72271897,4379.75742,450.685447
1392.1,13.7234354,6162.76425,449.147178
1392.2,17.193673,7698.47617,447.811977
1392.3,20.8488204,9305.76784,446.405166
1392.4,24.2273021,10782.7835,445.103996
1392.5,26.3441516,11704.1502,444.286825
1392.6,28.1409449,12482.7694,443.592223
1392.7,29.644087,13132.4889,443.010103
1392.8,33.8392816,14933.4436,441.39375
1392.9,39.1179169,17184.6812,439.36055
1393,43.2587218,18935.8892,437.763475
1393.1,46.1739845,20160.6911,436.636409
1393.2,48.4238891,21101.0083,435.764402
1393.3,50.018312,21765.0044,435.143772
1393.4,51.1133423,22219.6339,434.714681
1393.5,51.5787702,22412.3766,434.527224
1393.6,51.9935104,22583.8299,434.359156
1393.7,52.1298503,22639.8864,434.297947
1393.8,52.0918121,22623.6663,434.303691
1393.9,52.4217445,22759.825,434.16811
1394,52.5590678,22816.23,434.10645
1394.1,52.5076456,22794.4753,434.117262
1394.2,52.4956066,22789.0229,434.112956
1394.3,52.4750748,22780.0551,434.111913
1394.4,52.4259781,22759.2622,434.121846
1394.5,52.4012305,22748.5498,434.122435
1394.6,52.4076889,22750.7564,434.111042
1394.7,53.9648348,23393.4548,433.504053
1394.8,54.8110722,23742.5038,433.169848
1394.9,54.7777508,23728.2603,433.173324
1395,54.7675977,23723.5657,433.167907
1395.1,54.7753245,23726.2399,433.155625
1395.2,54.7765323,23726.2274,433.145845
1395.3,54.7662494,23721.4795,433.140479
1395.4,54.7458668,23712.5696,433.138993
1395.5,54.7166584,23700.0227,433.140901
1395.6,52.088093,22612.1319,434.141188
1395.7,18.7733491,8173.5798,446.928023
1395.8,0.718418341,326.037273,453.859459
1395.9,0.533121252,242,453.930507
1396,0.533121358,242,453.930416
1396.1,0.533121465,242,453.930326
1396.2,0.533121571,242,453.930235
1396.3,0.533121678,242,453.930144
1396.4,0.533121784,242,453.930053
1396.5,0.533121891,242,453.929963
1396.6,0.533121997,242,453.929872
1396.7,0.533122104,242,453.929781
1396.8,0.53312221,242,453.929691
1396.9,0.533122317,242,453.9296
1397,0.533122424,242,453.929509
1397.1,0.53312253,242,453.929418
1397.2,0.533122637,242,453.929328
1397.3,0.533122743,242,453.929237
1397.4,1.57279541,713.07865,453.529824
1397.5,4.5328638,2049.42193,452.392638
1397.6,7.94588107,3583.30347,451.080978
1397.7,12.1975008,5480.08402,449.446643
1397.8,19.1299141,8541.08837,446.781933
1397.9,29.1483169,12899.8509,442.930761
1398,40.3753368,17697.8762,438.613673
1398.1,48.6038163,21160.6005,435.44637
1398.2,50.4191366,21919.2045,434.740867
1398.3,47.1216595,20543.058,435.998803
1398.4,43.3079395,18944.329,437.455582
1398.5,42.3991859,18562.2297,437.797255
1398.6,44.5898931,19482.6029,436.948626
1398.7,48.3322001,21047.3876,435.503679
1398.8,51.0494814,22178.1929,434.451791
1398.9,52.2677123,22682.833,433.975205
1399,52.5493585,22798.9669,433.85814
1399.1,52.5341642,22792.2118,433.855038
1399.2,52.5269917,22788.7754,433.848858
1399.3,52.5056602,22779.4818,433.848118
1399.4,52.4540038,22757.6429,433.859029
1399.5,52.4315867,22747.901,433.858718
1399.6,52.4401324,22750.9688,433.846518
1399.7,53.676706,23261.1515,433.36265
1399.8,54.6650838,23668.5339,432.9739
1399.9,54.8095452,23727.5518,432.909117
1400,54.8008259,23723.4498,432.903145
1400.1,54.8089255,23726.2748,432.890713
1400.2,53.8742873,23340.3316,433.240372
1400.3,42.4738898,18561.7461,437.609932
1400.4,13.3613264,5882.78327,448.784408
1400.5,0.533381343,242,453.709158
1400.6,0.53338145,242,453.709067
1400.7,0.533381557,242,453.708976
1400.8,0.533381664,242,453.708885
1400.9,0.53338177,242,453.708795
1401,0.533381877,242,453.708704
1401.1,0.533381984,242,453.708613
1401.2,0.53338209,242,453.708522
1401.3,0.533382197,242,453.708432
1401.4,0.533382304,242,453.708341
1401.5,0.53338241,242,453.70825
1401.6,0.533382517,242,453.708159
1401.7,0.533382624,242,453.708069
1401.8,0.53338273,242,453.707978
1401.9,0.533382837,242,453.707887
1402,0.533382944,242,453.707796
1402.1,0.974050256,441.727742,453.538452
1402.2,3.65056513,1650.65503,452.510277
1402.3,8.32102894,3748.06613,450.715801
1402.4,18.5021072,8251.9658,446.803986
1402.5,29.2672764,12947.598,442.666099
1402.6,36.1837495,15918.3812,440.004607
1402.7,40.231169,17638.1668,438.4439
1402.8,44.9784028,19635.4387,436.613716
1402.9,48.7138417,21198.2134,435.17134
1403,46.0912514,20100.8911,436.170353
1403.1,37.8508005,16620.5913,439.327548
1403.2,25.1656845,11160.3131,444.193274
1403.3,7.56301739,3377.29212,450.949915
1403.4,0.565125259,256.360706,453.636414
1403.5,0.533452682,242,453.648483
1403.6,0.533452789,242,453.648392
1403.7,0.533452895,242,453.648302
1403.8,0.533453002,242,453.648211
1403.9,0.533453109,242,453.64812
1404,1.57412959,713.240174,453.248321
1404.1,5.2389384,2365.12933,451.840455
1404.2,15.1490462,6772.92959,448.03324
1404.3,31.8682474,14041.6932,441.609069
1404.4,27.3831839,12112.6718,443.326294
1404.5,7.89366745,3521.13464,450.807269
1404.6,0.533471045,242,453.632868
1404.7,0.533471152,242,453.632777
1404.8,0.533471259,242,453.632686
1404.9,0.86848353,393.836698,453.503922
1405,2.38053961,1077.82561,452.923016
1405.1,4.99897421,2258.36469,451.91691
1405.2,11.7408643,5268.54985,449.326601
1405.3,22.1902352,9870.22597,445.311157
1405.4,30.866581,13637.6752,441.974928
1405.5,22.9885167,10206.471,444.995525
1405.6,6.48166188,2900.96064,451.331652
1405.7,0.533491879,242,453.615152
1405.8,0.533491986,242,453.615061
1405.9,0.773186262,350.645399,453.522908
1406,2.49847089,1130.91628,452.86012
1406.1,5.01567228,2265.97743,451.892876
1406.2,10.2252149,4596.27789,449.891116
1406.3,19.7835493,8816.80423,446.218163
1406.4,28.1656039,12473.0967,442.995377
1406.5,24.3493628,10813.8635,444.456348
1406.6,7.80110172,3480.3471,450.808146
1406.7,0.533511827,242,453.598192
1406.8,0.791760891,359.048445,453.498911
1406.9,2.86161426,1294.67078,452.703777
1407,7.83653774,3529.39609,450.792497
1407.1,14.6173417,6546.75672,448.186759
1407.2,22.4458215,9986.44741,445.177471
1407.3,29.7396262,13151.906,442.372212
1407.4,36.957956,16241.6102,439.594702
1407.5,41.5651828,18197.2095,437.818849
1407.6,39.9209975,17501.5141,438.443287
1407.7,35.4877985,15617.7603,440.139223
1407.8,32.449138,14319.3887,441.300291
1407.9,31.6146793,13961.5249,441.615276
1408,31.1055575,13742.5558,441.805445
1408.1,29.7040688,13138.9796,442.338445
1408.2,29.0865614,12872.856,442.570569
1408.3,29.9190683,13231.4373,442.245869
1408.4,34.7613903,15304.1402,440.380917
1408.5,43.5824213,19036.2318,436.986979
1408.6,50.4195662,21897.5989,434.353521
1408.7,51.614675,22394.7973,433.885923
1408.8,45.104,19674.3002,436.377798
1408.9,37.0939052,16296.3151,439.446684
1409,32.2819436,14244.5647,441.288578
1409.1,31.8164004,14045.5927,441.461896
1409.2,36.2643527,15943.7416,439.748093
1409.3,46.2894323,20164.1636,435.891442
1409.4,51.8776976,22500.9488,433.7372
1409.5,52.5539092,22780.4723,433.468655
1409.6,52.5043828,22759.5335,433.478739
1409.7,52.4790861,22748.6093,433.479525
1409.8,52.4854464,22750.7697,433.468157
1409.9,54.0449615,23393.3938,432.860244
1410,54.8936703,23742.8889,432.525076
1410.1,54.8568884,23727.2426,432.529868
1410.2,54.8470927,23722.7004,432.5243
1410.3,54.8565278,23726.0708,432.511348
1410.4,54.8584191,23726.3372,432.501292
1410.5,54.8485194,23721.7523,432.495765
1410.6,54.8282232,23712.8903,432.494232
1410.7,54.7988656,23700.3002,432.496183
1410.8,54.7838537,23693.6129,432.492629
1410.9,54.7898574,23695.5726,432.481006
1411,54.7978248,23698.34,432.468627
1411.1,54.7994869,23698.5132,432.458669
1411.2,54.795482,23696.3548,432.450887
1411.3,54.7863978,23692.1069,432.445057
1411.4,54.7727745,23685.9918,432.440972
1411.5,55.0680605,23806.9067,432.318242
1411.6,49.9493065,21685.7786,434.274913
1411.7,44.1838113,19283.6908,436.480858
1411.8,42.3972226,18534.3412,437.159546
1411.9,47.6246516,20717.4857,435.144558
1412,54.9759901,23762.7242,432.312919
1412.1,57.4132089,24766.1906,431.36747
1412.2,54.4387985,23542.906,432.500132
1412.3,19.2096886,8327.22176,446.021847
1412.4,6.39982088,2878.57518,450.938659
1412.5,22.1023405,9800.40584,444.906467
1412.6,36.9854115,16229.9247,439.186343
1412.7,51.2041752,22187.7177,433.718839
1412.8,57.1439936,24653.5069,431.428735
1412.9,57.4210335,24766.4158,431.312609
1413,57.4223986,24766.4137,431.302319
1413.1,24.9351848,10840.1175,443.770406
1413.2,2.7965206,1261.2477,452.269295
1413.3,0.534053881,242,453.137799
1413.4,0.534053988,242,453.137708
1413.5,0.534054095,242,453.137617
1413.6,0.534054202,242,453.137526
1413.7,0.534054309,242,453.137435
1413.8,0.534054416,242,453.137344
1413.9,0.534054524,242,453.137253
1414,0.534054631,242,453.137163
1414.1,0.534054738,242,453.137072
1414.2,0.534054845,242,453.136981
1414.3,0.534054952,242,453.13689
1414.4,0.534055059,242,453.136799
1414.5,0.534055166,242,453.136708
1414.6,0.534055273,242,453.136617
1414.7,0.53405538,242,453.136527
1414.8,0.534055487,242,453.136436
1414.9,0.534055595,242,453.136345
1415,0.534055702,242,453.136254
1415.1,0.534055809,242,453.136163
1415.2,0.534055916,242,453.136072
1415.3,0.534056023,242,453.135981
1415.4,0.53405613,242,453.13589
1415.5,0.534056237,242,453.1358
1415.6,0.534056344,242,453.135709
1415.7,0.534056451,242,453.135618
1415.8,2.19585297,993.027378,452.497256
1415.9,5.43226465,2450.1877,451.253825
1416,8.79924163,3958.3781,449.959696
1416.1,11.8353397,5310.85161,448.792079
1416.2,14.5838457,6529.06817,447.734406
1416.3,16.6485341,7440.61002,446.93891
1416.4,18.2113627,8128.19313,446.33582
1416.5,19.5688999,8723.88743,445.811313
1416.6,20.7735034,9251.26426,445.345314
